Original row		optimized_1245.py	optimized_6608.py	optimized_1722.py	optimized_4432.py	optimized_5612.py	optimized_5910.py	optimized_615.py	optimized_3114.py	optimized_7544.py	optimized_1040.py	optimized_4365.py	optimized_208.py	optimized_6270.py	optimized_3094.py	optimized_1333.py	optimized_819.py	optimized_406.py	optimized_2470.py	optimized_1650.py	optimized_2633.py	optimized_6805.py	optimized_4077.py	optimized_1150.py	optimized_2801.py	optimized_1294.py	optimized_8135.py	optimized_4110.py	optimized_1202.py	optimized_8153.py	optimized_9063.py	optimized_6019.py	optimized_6804.py	optimized_9529.py	optimized_9297.py	optimized_2417.py	optimized_8511.py	optimized_8163.py	optimized_5315.py	optimized_6982.py	optimized_5572.py	optimized_8363.py	optimized_3550.py	optimized_563.py	optimized_5997.py	optimized_3827.py	optimized_7607.py	optimized_2716.py	optimized_8671.py	optimized_7603.py	optimized_3189.py	optimized_724.py	optimized_8387.py	optimized_5217.py	optimized_9580.py	optimized_1157.py	optimized_318.py	optimized_8582.py	optimized_7534.py	optimized_7365.py	optimized_1623.py	optimized_2524.py	optimized_1562.py	optimized_7458.py	optimized_8681.py	optimized_4806.py	optimized_1076.py	optimized_959.py	optimized_693.py	optimized_4309.py	optimized_8129.py	optimized_1425.py	optimized_7925.py	optimized_810.py	optimized_1945.py	optimized_249.py	optimized_0.py	optimized_6328.py	optimized_2895.py	optimized_129.py	optimized_5181.py	optimized_8891.py	optimized_798.py	optimized_550.py	optimized_9012.py	optimized_4153.py	optimized_3103.py	optimized_7909.py	optimized_6545.py	optimized_8256.py	optimized_9270.py	optimized_2502.py	optimized_9139.py	optimized_2204.py	optimized_3777.py	optimized_4857.py	optimized_6381.py	optimized_5435.py	optimized_8662.py	optimized_9781.py	optimized_1395.py	optimized_6295.py	optimized_3466.py	optimized_9985.py	optimized_3083.py	optimized_1738.py	optimized_474.py	optimized_4152.py	optimized_4374.py	optimized_6550.py	optimized_4456.py	optimized_7772.py	optimized_75.py	optimized_8352.py	optimized_9395.py	optimized_6926.py	optimized_8621.py	optimized_1526.py	optimized_8006.py	optimized_3617.py	optimized_9375.py	optimized_1689.py	optimized_5839.py	optimized_8548.py	optimized_3401.py	optimized_6214.py	optimized_697.py	optimized_5914.py	optimized_325.py	optimized_460.py	optimized_9743.py	optimized_1769.py	optimized_5791.py	optimized_201.py	optimized_5648.py	optimized_5312.py	optimized_9194.py	optimized_887.py	optimized_2142.py	optimized_9424.py	optimized_6747.py	optimized_6043.py	optimized_4600.py	optimized_3126.py	optimized_7693.py	optimized_5081.py	optimized_3799.py	optimized_3508.py	optimized_9938.py	optimized_9767.py	optimized_273.py	optimized_3184.py	optimized_9052.py	optimized_6071.py	optimized_1215.py	optimized_562.py	optimized_2285.py	optimized_2388.py	optimized_6696.py	optimized_6715.py	optimized_3509.py	optimized_794.py	optimized_5175.py	optimized_7950.py	optimized_8809.py	optimized_1752.py	optimized_2676.py	optimized_7272.py	optimized_1834.py	optimized_7759.py	optimized_4517.py	optimized_8939.py	optimized_1661.py	optimized_191.py	optimized_9238.py	optimized_7046.py	optimized_6969.py	optimized_5051.py	optimized_6950.py	optimized_9852.py	optimized_5691.py	optimized_9633.py	optimized_9960.py	optimized_5870.py	optimized_2765.py	optimized_3701.py	optimized_8063.py	optimized_7800.py	optimized_93.py	optimized_8017.py	optimized_2652.py	optimized_2823.py	optimized_9650.py	optimized_2520.py	optimized_4523.py	optimized_6806.py	optimized_2010.py	optimized_7447.py	optimized_5781.py	optimized_5168.py	optimized_8646.py
65	optimized_4806.py	135.971	133.804	139.279	136.13	10.261	139.202	9.72	135.696	139.265	37.932	139.489	135.333	139.048	10.408	9.916	139.134	37.824	139.328	37.313	139.373	139.785	9.579	135.752	140.072	134.845	134.945	133.514	139.411	8.379	35.288	140.651	8.527	16.23	35.993	4.636	6.56	37.762	135.207	139.701	7.437	140.368	140.36	134.664	136.07	141.36	135.865	37.239	4.638	3.671	135.048	37.195	135.194	140.743	6.243	140.65	141.518	11.098	9.96	135.815	10.392	141.251	9.859	10.368	39.606	NaN	140.956	135.285	134.078	39.456	39.456	134.798	142.173	142.173	141.342	141.609	6.997	39.256	141.381	135.967	140.72	11.867	8.595	141.103	12.453	137.297	13.002	13.002	136.484	12.596	142.27	134.704	36.416	35.809	37.199	39.984	13.956	142.471	142.238	40.744	141.395	141.395	42.057	136.04	39.608	143.016	18.746	18.023	18.213	142.336	17.74	18.541	17.36	133.301	133.301	142.708	133.32	16.994	141.933	142.406	142.495	23.887	141.336	45.425	133.455	141.486	134.817	134.817	25.242	133.351	142.246	142.05	25.753	48.12	48.097	23.841	27.436	133.313	28.52	28.52	143.597	26.119	28.745	31.307	143.512	133.143	47.715	142.904	49.964	133.717	133.717	133.48	33.222	50.812	142.332	144.032	144.425	140.608	143.201	55.793	136.247	136.247	37.03	141.206	143.647	52.249	140.994	31.764	36.182	37.771	143.434	138.499	134.712	134.712	56.076	144.666	138.527	63.282	145.638	39.118	147.348	38.826	146.994	146.562	42.819	42.819	143.655	142.563	65.449	65.86	133.941	62.231	148.651	141.713	43.604	138.098	137.025	135.453	135.453	136.314	151.797
77	optimized_6328.py	131.369	131.452	134.442	131.494	41.942	134.362	41.87	131.054	133.969	41.246	141.657	130.774	133.994	42.317	41.895	133.841	18.86	133.561	19.068	133.76	134.208	43.234	136.792	133.257	135.772	130.414	130.528	141.62	10.876	17.422	133.677	40.621	10.01	10.249	40.068	39.083	9.649	136.251	132.157	41.472	134.17	132.307	130.169	132.55	134.228	131.206	7.524	39.043	39.556	130.783	6.517	130.579	132.177	40.517	132.199	132.891	39.977	38.972	131.731	38.213	132.172	37.825	41.973	25.905	39.256	131.907	130.724	129.625	2.9	129.921	130.321	135.839	131.45	134.114	133.16	42.341	NaN	132.072	131.045	131.045	37.293	40.71	131.053	40.814	133.368	37.435	132.294	131.975	38.517	38.517	130.245	8.799	8.586	6.017	3.135	39.618	131.442	131.273	25.209	25.209	14.498	5.66	131.547	4.812	131.745	38.116	37.367	38.249	38.249	37.119	37.13	36.479	129.534	12.107	131.611	129.667	38.112	131.007	131.08	131.08	36.725	130.684	15.292	129.89	130.875	131.071	38.304	37.581	130.219	130.219	131.154	36.824	19.109	18.851	38.466	38.458	129.273	39.427	129.393	129.393	37.831	38.962	40.284	131.757	130.483	20.279	131.286	22.379	129.96	129.96	130.618	40.974	22.584	131.208	131.863	132.068	135.149	131.273	25.241	25.241	131.358	43.286	135.527	131.811	27.475	135.178	39.835	43.697	43.697	131.716	133.962	132.698	44.031	27.732	132.001	133.396	34.848	133.0	133.0	134.079	11.675	134.005	133.896	47.507	47.676	132.016	136.33	37.23	37.23	132.019	33.123	135.264	132.748	22.691	137.251	133.096	133.738	133.738	135.073	138.358
84	optimized_9012.py	133.507	133.599	137.668	133.653	12.267	137.596	140.418	133.235	16.868	11.459	137.884	132.888	137.35	11.48	140.274	137.524	37.46	137.665	36.715	15.317	138.221	12.259	133.413	138.527	132.511	132.564	132.91	137.821	9.007	37.033	139.203	10.594	37.578	37.635	10.737	9.843	37.819	132.926	138.104	11.76	138.813	138.866	132.466	137.55	140.039	133.665	38.313	11.109	12.838	132.861	131.469	133.11	139.185	11.348	139.074	7.716	9.338	10.037	138.903	10.915	139.801	12.347	14.367	135.588	12.453	139.55	133.225	132.049	40.383	132.243	132.657	140.909	134.144	140.106	140.369	15.694	40.814	140.077	133.859	139.252	16.112	16.382	139.672	NaN	134.76	15.814	137.929	134.529	18.257	18.257	132.822	39.666	39.309	40.286	41.37	17.267	141.083	141.013	38.08	38.08	39.24	42.845	134.148	42.083	141.85	20.819	21.08	20.074	141.064	141.064	21.69	21.329	131.626	46.177	141.6	131.831	20.875	140.892	141.415	141.415	26.442	140.232	47.269	132.029	140.378	132.311	28.67	25.412	132.127	132.127	141.166	28.2	50.181	49.992	27.235	30.037	131.825	30.042	131.311	131.311	28.494	31.142	32.404	142.679	131.925	49.413	142.155	51.609	131.708	131.739	131.739	34.8	53.19	141.531	143.331	143.686	138.709	142.383	56.975	134.663	134.663	37.648	139.125	142.77	54.844	139.058	32.592	36.176	40.282	142.764	142.764	133.991	40.392	58.063	143.912	136.525	64.22	144.967	39.282	39.282	41.287	146.386	146.123	42.124	43.306	143.074	140.533	66.729	66.508	133.057	133.057	148.264	140.76	47.373	138.045	134.138	134.679	45.73	135.803	151.639
86	optimized_3103.py	133.931	134.034	140.612	134.097	19.612	140.595	19.077	133.558	140.479	17.914	35.481	133.224	140.195	19.619	18.741	35.856	134.234	140.307	40.1	140.548	141.021	19.5	133.641	140.893	16.403	132.778	132.835	37.614	14.13	38.431	141.492	16.444	37.799	37.05	11.298	10.668	37.921	17.346	140.25	14.104	141.578	140.802	19.709	140.212	142.382	133.613	37.325	8.959	12.459	133.095	36.76	132.842	140.99	9.197	39.53	141.844	11.667	8.432	140.482	7.608	141.248	4.81	138.791	43.792	13.002	140.996	132.935	131.462	37.842	131.885	132.485	142.929	134.025	142.726	141.791	11.427	37.435	42.583	133.258	140.825	5.625	8.697	140.696	15.814	151.639	NaN	139.89	134.265	4.616	141.801	132.081	36.677	36.677	36.35	37.647	4.346	142.024	141.496	43.92	141.167	40.563	39.241	39.241	37.293	142.349	6.827	7.138	5.908	141.643	8.41	8.78	8.352	130.817	130.817	142.06	130.813	8.303	140.915	141.245	141.337	13.426	140.399	41.71	131.098	131.098	133.585	17.003	15.34	130.946	144.525	140.826	16.208	43.904	43.904	13.63	17.531	130.04	17.543	130.39	142.049	17.657	19.501	19.501	142.184	130.611	43.908	141.39	45.603	132.396	130.244	130.876	130.876	46.23	141.037	142.374	142.76	137.939	141.644	50.299	134.3	131.392	131.392	138.543	142.184	47.799	137.96	21.9	24.252	27.338	141.792	141.792	132.09	27.406	50.241	142.84	136.014	57.525	143.814	38.541	145.158	145.158	144.878	144.503	31.736	33.224	141.876	139.482	59.789	59.955	131.3	131.3	146.471	142.021	44.249	135.662	135.901	132.238	43.031	133.283	149.408
92	optimized_9139.py	133.166	133.251	136.613	133.287	39.317	136.518	135.324	132.885	136.161	135.025	136.752	16.942	136.21	39.803	39.395	136.031	16.821	135.795	17.102	40.993	136.433	40.305	132.948	135.53	132.158	13.484	13.69	134.84	38.297	12.488	135.981	38.195	10.33	7.155	37.748	37.359	11.172	132.502	134.418	39.279	136.475	134.583	132.034	134.8	42.6	132.977	131.105	36.971	36.949	132.475	8.839	132.346	134.523	38.357	134.605	135.207	39.107	37.814	133.898	37.241	134.557	36.692	40.161	23.505	36.416	134.236	132.453	4.551	9.612	131.65	132.056	138.192	133.15	136.187	135.458	39.688	8.799	134.385	132.977	133.409	36.522	38.348	133.412	39.666	134.988	36.677	134.315	133.685	37.233	38.115	132.017	NaN	4.155	5.244	11.283	11.283	133.844	133.567	24.763	133.533	15.983	14.132	133.248	9.472	9.472	38.266	36.988	38.319	133.646	36.407	36.71	36.166	131.198	19.494	19.494	131.26	37.142	133.042	133.068	132.923	37.396	132.666	20.529	131.405	131.405	132.658	38.83	38.446	131.649	139.076	133.128	37.529	23.881	24.167	24.167	39.076	131.132	40.756	130.977	133.427	37.814	39.416	41.951	133.575	131.923	131.923	133.31	27.268	131.386	131.498	132.032	42.55	27.086	133.065	133.065	133.931	136.898	133.226	31.555	133.297	132.68	45.132	137.289	133.686	133.686	137.081	41.541	46.262	45.231	133.645	135.915	133.91	46.163	33.266	33.266	135.021	40.56	134.926	14.795	135.919	9.948	135.735	135.671	50.795	50.795	133.99	138.194	42.479	45.405	133.549	41.149	137.252	134.171	19.781	19.781	134.788	135.213	17.799	136.405	140.004
93	optimized_2204.py	133.071	133.154	136.49	133.193	38.888	136.398	38.8	132.791	136.048	38.28	136.609	132.5	136.063	39.342	38.992	135.909	17.813	135.692	18.166	135.843	136.328	39.915	132.891	135.451	132.062	132.164	132.321	134.788	38.297	13.425	135.906	37.839	11.351	7.973	37.169	36.703	11.829	132.478	134.369	38.537	136.402	134.54	131.951	134.7	136.448	132.945	8.392	36.276	36.202	132.451	9.641	132.308	134.478	37.654	134.535	135.175	38.412	37.269	133.905	36.654	134.508	36.054	39.33	24.689	35.809	134.213	132.45	131.41	9.723	131.63	132.056	138.092	133.146	136.234	135.454	39.688	8.586	134.393	132.931	133.434	35.589	38.348	133.386	39.309	134.829	36.677	134.332	133.683	36.306	134.151	131.996	4.155	NaN	3.61	10.951	37.754	133.853	133.853	25.655	133.619	16.844	13.614	133.268	9.175	134.046	37.36	36.232	37.437	37.437	35.673	35.979	35.214	131.158	19.465	133.789	131.221	36.321	133.133	133.133	133.037	36.515	132.76	20.325	131.397	132.91	132.467	38.203	37.854	131.619	131.619	133.218	36.954	24.021	24.065	37.868	38.328	130.96	39.892	130.91	130.91	37.45	38.948	41.199	133.757	131.846	25.096	133.369	27.508	131.371	131.371	131.974	41.968	27.209	133.194	133.852	134.066	136.982	133.335	31.391	133.41	133.41	44.722	137.4	133.827	31.496	137.154	41.19	45.463	44.609	44.609	135.832	133.864	45.41	33.233	134.091	135.154	40.685	135.014	135.014	135.992	10.354	135.907	135.811	50.061	50.072	134.033	138.296	42.661	42.661	133.275	40.774	137.221	134.425	18.348	138.134	134.617	134.914	17.253	136.139	136.139
101	optimized_6295.py	132.16	132.245	135.589	132.283	39.776	135.498	39.918	131.827	135.06	39.542	135.771	131.534	135.137	40.119	39.94	135.011	8.898	134.618	9.551	18.878	135.359	41.167	131.978	134.372	131.105	131.127	38.03	133.609	140.64	12.975	134.893	39.515	7.305	10.296	40.352	39.408	6.595	131.518	133.128	40.948	135.226	133.384	131.003	133.461	135.432	132.039	9.928	40.197	40.363	131.56	9.387	131.47	133.15	41.542	133.275	134.042	39.558	39.74	132.715	39.278	11.132	140.962	41.807	14.501	141.395	132.987	131.52	130.413	11.983	130.685	131.055	137.337	132.323	135.088	134.366	43.825	14.498	133.17	131.975	132.015	39.891	42.966	132.031	39.24	134.133	40.563	133.212	132.975	42.134	132.858	131.046	15.983	16.844	16.77	16.172	42.71	132.384	132.228	13.215	132.246	NaN	16.064	132.48	18.752	132.628	42.435	42.164	42.164	132.239	42.241	42.338	41.576	130.208	23.351	132.409	130.419	42.897	131.795	131.795	131.65	43.155	131.408	27.791	130.54	131.561	131.958	44.947	43.332	130.9	130.9	132.006	43.81	31.433	30.764	44.431	45.583	130.274	46.133	130.089	130.089	44.744	46.262	47.171	132.411	131.092	31.715	132.193	33.925	33.925	130.693	131.372	48.544	34.873	131.956	132.56	132.697	136.132	131.99	131.99	132.718	132.068	50.692	136.3	132.419	39.364	136.16	46.797	50.303	50.303	132.456	135.162	133.456	52.065	39.25	132.725	133.97	44.984	133.659	8.631	8.631	14.249	134.458	134.598	54.449	54.99	132.904	137.085	47.198	48.853	48.853	38.301	135.973	133.126	24.268	138.212	133.429	134.473	24.579	135.858	135.858
106	optimized_474.py	134.21	134.312	142.123	134.379	25.53	142.133	25.036	133.802	141.935	23.866	142.205	133.488	25.125	25.565	24.741	141.805	43.366	21.897	43.161	141.962	23.087	25.547	133.868	142.149	132.734	133.025	132.937	141.6	19.925	41.522	19.314	22.713	39.796	133.905	17.445	16.756	39.75	133.436	141.447	19.97	142.992	141.893	132.448	141.532	143.65	133.743	39.044	15.031	18.606	133.386	38.353	132.917	141.973	15.222	141.944	142.783	16.741	14.522	141.462	13.562	142.117	11.037	18.817	47.07	18.746	141.926	133.0	131.425	38.636	131.975	132.624	23.217	134.146	144.032	142.707	16.854	38.116	10.343	133.134	141.802	9.64	13.643	9.177	20.819	46.081	6.827	141.048	134.321	7.368	142.413	131.973	38.266	37.36	37.374	38.059	6.472	142.649	142.003	46.911	141.884	42.435	39.218	133.775	37.8	138.443	NaN	3.83	1.902	142.127	5.892	5.866	5.866	130.782	40.594	142.497	130.749	7.197	141.303	141.55	141.55	8.126	140.897	40.571	131.09	141.274	134.319	11.993	11.077	130.878	146.13	146.13	11.704	42.406	42.261	7.596	12.262	129.597	11.403	130.432	142.152	142.152	14.917	14.671	142.371	130.517	42.609	141.501	43.935	133.008	133.008	130.677	17.185	44.383	141.245	142.408	142.794	137.687	141.763	141.763	134.435	131.312	21.249	138.311	142.402	45.601	137.485	17.151	17.151	21.52	141.859	135.742	131.795	21.268	47.812	142.885	135.924	135.924	143.817	40.086	144.893	40.399	144.677	144.302	25.782	27.411	27.411	138.911	56.752	56.82	131.144	53.976	146.248	142.861	44.835	44.835	136.577	131.715	44.221	132.763	148.926
107	optimized_4152.py	134.173	134.312	142.123	134.335	25.821	142.003	25.317	133.792	141.837	24.182	142.095	133.482	141.565	25.565	25.052	141.698	42.785	141.613	42.513	141.863	142.384	25.648	133.851	142.098	132.779	133.047	132.984	141.536	20.53	40.54	142.686	22.797	39.069	38.274	17.396	17.151	39.166	133.422	141.425	19.97	142.992	141.859	132.526	141.492	143.556	133.75	38.209	14.779	18.33	133.373	37.654	132.95	141.994	14.92	141.964	142.769	18.048	15.132	141.429	14.324	142.154	11.545	19.939	47.07	18.023	141.94	133.039	131.571	38.636	132.061	132.672	143.988	134.106	144.032	142.702	16.595	37.367	142.162	133.244	141.778	9.64	13.077	141.487	21.08	136.457	7.138	140.965	134.318	7.117	142.44	132.102	36.988	36.232	36.35	37.408	6.866	142.688	142.059	46.556	141.85	42.164	38.803	133.807	36.879	142.816	3.83	NaN	4.814	142.165	2.552	2.587	2.587	130.977	39.992	142.461	130.948	4.213	141.341	141.576	141.689	141.689	140.92	39.514	131.28	141.236	134.145	10.217	9.643	131.098	131.098	141.174	10.17	41.31	41.356	7.886	10.659	129.915	11.22	11.22	142.193	11.651	12.912	14.439	142.338	130.808	41.401	141.599	141.599	132.905	130.347	130.952	16.542	43.321	141.27	142.424	142.81	142.81	141.822	47.407	134.371	131.605	20.602	138.312	142.428	44.482	44.482	16.732	19.33	21.033	141.979	135.822	132.087	21.497	47.274	142.994	142.994	54.072	143.887	39.864	144.951	39.681	144.646	144.331	26.65	26.65	142.078	138.947	56.097	56.508	131.655	54.481	146.421	142.655	44.051	44.051	136.455	132.222	43.041	133.271	148.896
108	optimized_4374.py	134.08	134.183	142.019	134.25	25.821	142.028	24.152	133.666	141.828	24.182	142.109	133.348	141.546	24.673	23.834	141.699	42.988	141.562	42.808	141.853	142.38	24.617	133.728	142.047	132.589	132.869	132.799	141.48	19.008	41.228	142.648	22.797	39.661	39.061	16.583	15.878	39.618	133.284	141.328	18.991	142.884	141.79	132.299	141.417	143.556	133.6	38.992	14.299	17.871	133.234	38.303	132.772	141.994	14.92	141.844	142.694	15.738	13.515	141.348	12.569	142.015	10.045	17.722	46.669	18.213	141.82	132.844	131.257	38.711	131.805	132.455	143.962	134.106	143.934	142.702	16.055	38.249	142.04	133.244	141.778	8.85	12.901	141.313	20.074	136.519	5.908	140.965	134.189	6.952	142.306	131.806	38.319	37.437	37.488	38.247	5.702	142.553	141.897	46.538	141.767	42.164	39.432	133.807	38.004	142.712	1.902	4.814	NaN	142.023	6.919	7.053	6.735	6.735	41.074	142.394	130.558	7.79	141.181	141.43	141.559	9.609	9.609	41.272	130.893	141.152	134.209	13.498	12.354	130.676	146.032	140.993	140.993	43.196	43.034	8.974	13.764	129.42	12.885	130.222	142.039	142.039	16.409	16.134	142.264	130.303	43.438	141.388	44.801	132.852	132.852	130.478	18.677	45.235	141.128	142.303	142.688	137.551	141.65	48.724	48.724	131.109	22.652	138.163	142.29	46.617	137.355	18.508	19.164	19.164	141.738	135.65	131.607	22.492	48.624	142.772	135.737	55.64	143.712	143.712	144.794	40.18	144.587	144.219	26.918	28.665	141.798	138.785	57.74	57.74	130.9	54.524	146.141	142.71	44.862	135.104	136.444	131.486	44.239	44.239	148.878
112	optimized_75.py	134.354	134.455	141.425	134.522	25.411	141.421	24.915	133.982	141.637	23.801	141.507	133.667	140.99	25.518	24.766	141.13	42.317	141.043	42.006	141.283	141.793	25.45	134.034	141.513	132.958	133.242	133.178	141.375	20.302	39.941	142.093	22.752	38.421	37.548	17.399	17.026	38.489	133.601	140.882	20.338	142.308	141.312	132.681	140.9	142.951	133.931	37.482	14.669	19.189	133.52	36.929	133.125	141.432	15.363	141.827	142.185	18.084	15.783	141.306	14.857	142.041	12.118	19.886	45.912	17.36	141.416	133.225	131.599	37.188	132.234	132.877	143.365	134.343	143.261	142.152	16.669	36.479	141.654	133.439	141.299	10.432	13.41	140.992	21.329	136.551	8.352	140.479	134.455	7.301	141.962	132.283	36.166	35.214	35.334	36.407	8.26	142.195	141.61	45.997	141.409	41.576	37.797	133.954	35.982	142.386	5.866	2.587	6.735	141.718	2.216	4.023	NaN	131.125	38.943	142.057	131.095	5.73	5.73	141.249	141.381	6.897	140.587	38.151	131.406	140.9	134.254	134.254	10.696	131.224	145.19	140.828	10.071	40.039	39.914	7.138	10.94	130.162	130.162	130.774	141.92	12.453	13.519	14.585	142.085	130.981	40.147	141.249	141.249	132.982	130.565	131.101	16.85	42.044	140.957	142.194	142.589	137.91	137.91	46.206	134.506	131.7	21.3	138.582	142.196	42.857	137.783	17.064	17.064	21.345	141.678	135.875	132.265	21.729	46.15	142.757	136.202	136.202	143.673	39.152	144.813	39.049	144.59	144.178	27.093	28.213	28.213	139.205	54.915	55.082	131.753	53.479	146.213	142.326	43.152	43.152	136.548	132.507	41.978	133.497	148.855
117	optimized_1526.py	28.658	134.509	142.18	134.569	25.688	142.166	133.834	134.063	142.052	24.086	142.28	133.754	141.771	25.682	24.975	141.914	42.973	141.895	42.661	142.099	142.622	25.194	134.143	142.451	133.11	133.371	133.324	141.882	20.808	40.374	143.054	22.735	39.506	38.454	17.035	17.302	39.71	133.732	141.846	20.424	143.228	142.297	132.909	45.624	143.911	134.094	130.565	14.228	17.677	133.687	38.307	133.319	142.494	14.011	142.458	143.255	18.925	15.839	141.909	15.287	142.702	12.339	20.412	46.419	16.994	142.485	133.429	132.03	129.747	132.484	133.066	144.362	134.422	46.184	143.237	15.528	38.112	142.743	133.703	142.308	131.181	11.857	142.1	20.875	136.493	8.303	141.337	134.687	7.333	143.071	132.569	37.142	36.321	36.647	38.353	7.038	143.317	142.722	46.813	142.399	42.897	39.901	134.222	37.663	143.452	7.197	4.213	7.79	39.338	3.554	3.761	5.73	4.717	41.322	143.051	131.47	NaN	141.998	142.232	142.348	9.283	141.549	40.43	131.798	141.811	141.811	11.099	10.68	131.626	145.92	141.857	11.984	42.43	42.544	10.115	10.115	130.49	13.374	131.249	142.884	11.749	13.662	16.409	142.972	142.972	42.433	142.325	44.09	133.105	130.916	131.525	18.438	44.525	141.93	141.93	143.478	138.138	142.521	49.011	134.725	132.182	22.161	138.772	138.772	45.632	138.068	19.017	22.158	22.928	142.7	136.226	132.658	132.658	49.082	143.74	136.383	55.714	144.601	40.896	145.645	40.093	145.274	145.274	29.269	29.395	142.873	139.416	57.635	58.371	132.341	56.606	56.606	143.047	43.68	136.267	136.462	132.852	42.477	133.917	149.534
121	optimized_1689.py	133.776	133.872	141.884	133.936	31.635	141.897	31.155	133.393	141.674	30.026	141.931	133.106	141.416	31.7	30.92	141.544	133.715	141.39	133.559	141.665	142.191	31.743	133.436	26.689	132.374	132.682	132.53	141.26	26.325	42.581	142.295	28.742	39.893	39.313	23.703	23.114	131.761	133.055	141.053	26.644	142.658	141.382	132.1	141.22	143.145	133.297	38.735	21.003	24.383	133.014	131.351	132.486	141.462	21.479	141.431	142.167	23.632	21.124	140.918	20.154	141.528	17.711	25.936	48.812	23.887	141.354	132.591	131.142	37.579	131.678	132.281	143.492	133.643	143.467	142.096	23.021	36.725	141.522	132.651	141.224	16.17	19.534	140.814	26.442	136.16	13.426	140.624	133.781	13.277	141.672	131.622	37.396	36.515	36.127	36.357	13.409	141.888	141.254	48.539	141.196	43.155	37.466	133.286	35.904	141.963	8.126	141.689	9.609	141.348	7.037	6.367	6.897	130.653	37.451	141.637	130.639	9.283	3.904	140.8	34.592	NaN	140.26	36.448	131.014	140.575	133.988	5.757	6.93	130.866	130.866	140.411	5.664	37.852	37.807	5.227	5.187	129.442	5.598	130.462	130.462	9.242	8.783	8.483	141.534	130.672	38.151	140.743	39.208	39.208	130.13	130.716	10.839	39.531	140.494	141.58	141.977	136.899	141.008	141.008	133.958	131.48	15.521	137.551	141.706	40.17	136.646	12.525	14.864	14.864	141.196	135.017	131.933	15.737	43.0	142.172	135.356	49.368	143.075	143.075	144.045	40.433	143.799	143.44	21.459	22.222	141.277	138.01	51.332	51.438	51.438	50.679	145.547	142.202	44.542	135.559	136.273	132.101	43.969	43.969	147.956
127	optimized_5914.py	134.153	134.245	35.461	134.303	34.747	143.018	34.281	133.789	142.8	33.2	143.044	133.52	142.548	34.768	34.031	142.679	46.566	142.525	46.249	142.776	143.333	34.672	133.84	142.872	132.825	133.136	16.497	142.395	29.618	44.334	143.425	31.802	41.538	41.002	26.736	26.434	41.574	133.489	142.179	30.003	143.826	142.459	132.588	142.353	40.116	133.7	40.316	24.014	27.538	133.482	39.755	132.913	142.552	24.267	142.543	143.22	27.091	24.434	141.949	23.627	142.608	133.765	29.623	50.351	134.817	142.435	133.016	131.643	39.139	132.182	132.745	144.584	133.973	144.477	143.172	26.026	38.304	142.58	133.08	40.512	20.312	22.467	141.854	28.67	136.498	17.003	141.645	134.187	16.797	142.629	132.09	38.83	38.203	37.761	38.014	16.516	142.849	142.189	50.173	142.086	44.947	39.028	133.738	37.519	142.8	11.993	10.217	13.498	142.232	9.708	8.658	134.254	34.414	38.432	142.401	131.22	11.099	141.403	141.539	141.642	5.757	141.077	36.902	131.608	141.31	37.329	NaN	5.247	131.473	146.685	146.685	4.948	37.99	38.141	8.954	2.695	129.968	5.676	131.199	141.987	141.987	4.178	6.74	142.071	131.298	37.94	141.508	39.052	133.279	130.709	130.709	8.286	39.501	141.177	142.121	142.495	137.153	141.659	43.463	43.463	132.129	11.764	137.784	142.272	39.89	136.868	10.764	15.024	15.024	141.919	135.39	132.408	15.117	43.367	142.812	135.684	48.803	143.602	42.44	42.44	42.388	144.034	143.791	20.512	19.473	142.023	138.095	50.518	50.518	132.522	51.397	146.124	142.859	45.678	136.081	136.667	132.75	132.75	133.8	148.011
128	optimized_325.py	133.327	133.414	142.123	133.469	32.782	142.126	32.312	133.789	141.934	31.248	143.044	132.711	141.654	32.662	31.987	141.8	44.751	141.69	44.328	142.776	142.487	32.763	133.099	142.123	132.101	133.136	132.246	141.593	27.448	43.015	142.703	29.676	40.044	39.879	25.02	24.436	41.574	132.768	141.433	28.268	143.008	141.78	132.588	142.353	143.576	133.066	39.115	22.322	26.075	132.795	38.499	132.346	141.91	22.468	141.857	142.666	27.091	22.028	141.361	21.322	142.036	19.244	28.173	48.301	25.242	141.846	132.479	131.142	39.139	131.661	132.143	144.006	133.973	143.826	143.172	25.068	37.581	142.059	132.584	141.612	20.312	21.652	141.335	25.412	135.507	15.34	141.645	133.695	16.311	142.253	131.695	38.446	37.854	37.466	38.014	15.337	142.366	142.189	47.812	141.648	43.332	38.288	133.738	37.178	142.47	11.077	9.643	12.354	141.859	9.911	8.271	10.696	130.91	37.983	142.108	130.974	10.68	141.171	141.349	141.405	6.93	140.771	37.06	131.381	140.998	133.351	5.247	NaN	131.343	146.086	141.073	7.128	38.514	38.65	38.65	6.854	129.802	7.434	130.943	141.934	7.064	7.81	8.98	141.98	131.161	131.161	141.494	39.529	132.553	130.565	131.291	11.112	40.405	40.405	142.117	142.476	136.846	141.592	43.97	134.037	132.128	13.784	137.398	137.398	41.116	136.637	11.988	15.637	17.046	141.939	135.007	132.575	132.575	44.362	142.773	135.299	49.598	143.611	41.276	144.632	41.829	144.106	143.958	143.958	20.383	142.091	137.881	51.671	51.919	132.499	50.635	146.312	142.555	142.555	136.551	135.505	132.869	45.545	134.074	148.33
