Original row		optimized_1245.py	optimized_6608.py	optimized_1722.py	optimized_4432.py	optimized_5612.py	optimized_5910.py	optimized_615.py	optimized_3114.py	optimized_7544.py	optimized_1040.py	optimized_4365.py	optimized_208.py	optimized_6270.py	optimized_3094.py	optimized_1333.py	optimized_819.py	optimized_406.py	optimized_2470.py	optimized_1650.py	optimized_2633.py	optimized_6805.py	optimized_4077.py	optimized_1150.py	optimized_2801.py	optimized_1294.py	optimized_8135.py	optimized_4110.py	optimized_1202.py	optimized_8153.py	optimized_9063.py	optimized_6019.py	optimized_6804.py	optimized_9529.py	optimized_9297.py	optimized_2417.py	optimized_8511.py	optimized_8163.py	optimized_5315.py	optimized_6982.py	optimized_5572.py	optimized_8363.py	optimized_3550.py	optimized_563.py	optimized_5997.py	optimized_3827.py	optimized_7607.py	optimized_2716.py	optimized_8671.py	optimized_7603.py	optimized_3189.py	optimized_724.py	optimized_8387.py	optimized_5217.py	optimized_9580.py	optimized_1157.py	optimized_318.py	optimized_8582.py	optimized_7534.py	optimized_7365.py	optimized_1623.py	optimized_2524.py	optimized_1562.py	optimized_7458.py	optimized_8681.py	optimized_4806.py	optimized_1076.py	optimized_959.py	optimized_693.py	optimized_4309.py	optimized_8129.py	optimized_1425.py	optimized_7925.py	optimized_810.py	optimized_1945.py	optimized_249.py	optimized_0.py	optimized_6328.py	optimized_2895.py	optimized_129.py	optimized_5181.py	optimized_8891.py	optimized_798.py	optimized_550.py	optimized_9012.py	optimized_4153.py	optimized_3103.py	optimized_7909.py	optimized_6545.py	optimized_8256.py	optimized_9270.py	optimized_2502.py	optimized_9139.py	optimized_2204.py	optimized_3777.py	optimized_4857.py	optimized_6381.py	optimized_5435.py	optimized_8662.py	optimized_9781.py	optimized_1395.py	optimized_6295.py	optimized_3466.py	optimized_9985.py	optimized_3083.py	optimized_1738.py	optimized_474.py	optimized_4152.py	optimized_4374.py	optimized_6550.py	optimized_4456.py	optimized_7772.py	optimized_75.py	optimized_8352.py	optimized_9395.py	optimized_6926.py	optimized_8621.py	optimized_1526.py	optimized_8006.py	optimized_3617.py	optimized_9375.py	optimized_1689.py	optimized_5839.py	optimized_8548.py	optimized_3401.py	optimized_6214.py	optimized_697.py	optimized_5914.py	optimized_325.py	optimized_460.py	optimized_9743.py	optimized_1769.py	optimized_5791.py	optimized_201.py	optimized_5648.py	optimized_5312.py	optimized_9194.py	optimized_887.py	optimized_2142.py	optimized_9424.py	optimized_6747.py	optimized_6043.py	optimized_4600.py	optimized_3126.py	optimized_7693.py	optimized_5081.py	optimized_3799.py	optimized_3508.py	optimized_9938.py	optimized_9767.py	optimized_273.py	optimized_3184.py	optimized_9052.py	optimized_6071.py	optimized_1215.py	optimized_562.py	optimized_2285.py	optimized_2388.py	optimized_6696.py	optimized_6715.py	optimized_3509.py	optimized_794.py	optimized_5175.py	optimized_7950.py	optimized_8809.py	optimized_1752.py	optimized_2676.py	optimized_7272.py	optimized_1834.py	optimized_7759.py	optimized_4517.py	optimized_8939.py	optimized_1661.py	optimized_191.py	optimized_9238.py	optimized_7046.py	optimized_6969.py	optimized_5051.py	optimized_6950.py	optimized_9852.py	optimized_5691.py	optimized_9633.py	optimized_9960.py	optimized_5870.py	optimized_2765.py	optimized_3701.py	optimized_8063.py	optimized_7800.py	optimized_93.py	optimized_8017.py	optimized_2652.py	optimized_2823.py	optimized_9650.py	optimized_2520.py	optimized_4523.py	optimized_6806.py	optimized_2010.py	optimized_7447.py	optimized_5781.py	optimized_5168.py	optimized_8646.py
41	optimized_8363.py	38.895	38.945	5.664	38.998	6.819	5.612	6.247	39.071	4.915	5.274	6.296	38.956	6.445	6.949	139.3	5.428	136.72	4.474	136.18	4.561	3.696	139.866	38.534	140.589	39.28	38.844	39.793	5.446	139.757	137.51	3.411	138.875	134.978	38.099	140.877	140.137	134.846	38.473	7.243	140.925	NaN	7.631	7.631	7.729	4.826	38.998	135.286	140.884	140.294	37.91	134.391	39.736	9.077	141.547	141.547	8.642	140.406	140.157	12.092	140.117	10.117	140.987	141.959	137.922	140.368	10.77	40.447	42.561	134.36	134.36	40.368	7.777	40.081	9.59	10.369	142.641	134.17	12.542	40.743	13.617	141.377	143.07	143.07	138.813	39.031	141.578	11.875	38.867	142.932	17.797	43.408	136.475	136.402	135.52	135.52	143.398	16.269	19.765	136.15	19.348	135.226	133.359	39.883	134.078	21.149	142.992	142.992	142.884	20.086	143.035	142.738	142.308	46.869	132.679	23.703	48.615	143.228	27.586	30.056	30.056	142.658	28.227	133.467	49.47	27.575	39.003	143.826	143.008	53.072	14.137	31.024	142.526	142.526	133.484	143.687	143.741	52.476	143.955	49.694	35.953	143.357	144.067	144.319	144.319	57.334	133.819	33.971	133.778	37.463	56.191	57.091	144.54	134.038	34.12	39.268	39.753	39.753	36.417	133.676	41.939	59.538	145.735	43.176	38.929	134.544	44.003	143.232	143.232	145.481	39.983	40.365	64.946	145.262	133.836	41.417	43.796	135.552	44.132	134.179	49.385	135.881	135.881	49.055	146.767	147.455	42.298	45.934	136.227	136.157	64.827	134.01	52.369	31.07	142.658	75.897	41.841	71.589	142.574	74.014	60.001
42	optimized_3550.py	37.082	37.193	10.574	37.273	139.59	10.382	139.579	37.055	9.056	139.649	11.126	36.781	10.706	139.394	139.452	9.431	135.028	7.743	134.576	7.515	8.686	140.153	38.534	4.65	39.28	38.844	37.164	3.783	139.632	135.849	5.454	138.952	133.205	134.336	140.745	139.912	134.846	35.847	2.497	140.84	7.631	NaN	36.1	7.108	5.89	36.251	133.461	140.652	140.212	35.138	132.609	132.609	3.746	141.376	3.034	3.67	140.064	139.795	5.272	139.664	4.306	140.411	141.666	141.666	140.36	4.468	37.131	38.727	132.474	37.513	37.08	11.855	37.422	7.848	7.848	142.532	132.307	7.025	37.798	7.027	140.628	142.673	8.459	138.866	38.767	140.802	140.802	36.176	142.134	11.671	39.496	134.583	134.54	133.624	131.522	142.578	10.117	10.117	134.673	12.812	133.384	131.516	36.857	132.235	14.886	141.893	141.859	141.79	13.712	141.987	141.987	141.312	42.295	130.963	17.389	43.73	142.297	20.93	23.345	22.467	141.382	21.358	131.784	44.451	20.729	37.955	142.459	141.78	47.905	16.115	16.115	141.275	132.12	131.828	142.307	142.334	47.634	142.532	44.69	29.297	142.117	142.653	142.854	142.854	52.025	132.209	27.53	132.189	33.941	50.896	51.766	143.039	132.348	27.554	32.554	33.087	33.087	29.742	131.999	38.298	54.144	144.094	41.688	32.294	133.029	42.108	141.924	141.924	143.815	33.501	38.861	59.455	143.616	132.194	34.966	41.268	133.968	37.708	132.381	42.966	42.966	42.642	42.545	145.252	145.723	36.021	44.135	134.583	134.816	59.674	132.574	46.432	25.806	140.241	70.518	41.968	66.257	140.305	68.702	53.975
44	optimized_5997.py	36.402	36.472	8.365	10.303	138.423	8.106	138.408	36.501	6.58	138.527	37.754	36.256	7.529	138.172	138.295	7.658	134.891	5.755	131.685	5.893	7.37	138.919	36.353	5.603	36.547	36.33	37.187	5.587	138.592	135.738	38.186	137.866	133.233	134.377	139.756	138.958	133.102	36.2	5.846	139.804	7.729	7.108	53.975	NaN	9.739	36.843	133.54	139.7	139.217	35.704	132.709	37.522	7.24	7.24	6.632	9.225	139.134	138.931	11.025	138.868	9.524	139.688	140.786	136.07	136.07	10.721	38.307	39.791	132.703	38.812	38.225	13.663	38.266	11.965	13.114	141.564	132.55	132.55	39.031	12.36	140.051	141.856	13.061	137.55	36.666	140.212	10.91	37.517	141.579	17.386	17.386	134.8	134.7	133.856	131.772	141.972	14.795	18.57	134.323	17.698	133.461	131.82	38.628	38.628	20.155	141.532	141.492	141.417	18.429	141.622	141.319	140.9	43.901	131.356	22.154	45.624	45.624	25.379	27.592	27.138	141.22	25.596	132.166	46.378	24.723	35.979	142.353	142.353	49.904	19.355	28.875	141.152	132.617	132.319	142.201	142.283	49.404	142.5	142.5	33.35	141.938	142.628	142.906	33.043	53.733	132.613	31.681	132.664	34.168	34.168	53.873	143.173	132.949	31.627	36.522	36.652	42.693	33.488	132.716	40.535	55.959	144.321	43.458	35.63	35.63	44.097	141.943	143.915	144.181	36.853	39.591	61.454	144.002	132.962	38.489	43.359	134.804	40.818	40.818	46.239	134.171	45.751	46.192	145.551	146.11	39.972	45.632	135.528	135.608	135.608	133.268	49.262	29.642	140.628	72.158	38.748	67.734	140.644	70.028	56.469
45	optimized_3827.py	39.43	39.507	8.682	39.556	140.535	8.556	140.524	39.553	7.951	140.654	9.264	36.256	9.738	140.314	140.413	8.067	137.049	7.347	136.554	5.893	6.653	140.984	38.708	4.746	39.487	39.018	39.943	5.65	140.832	135.738	3.032	139.963	135.189	136.313	141.887	138.958	135.06	36.2	6.808	141.972	4.826	5.89	39.089	9.739	NaN	38.786	38.786	141.867	141.286	37.717	134.565	39.299	8.243	142.559	6.897	6.079	141.454	141.161	141.161	141.081	8.287	141.88	142.945	138.38	141.36	8.259	39.87	42.076	42.076	40.646	39.882	7.711	39.717	6.497	6.986	143.609	134.228	9.371	40.297	11.236	11.236	143.946	13.091	140.039	40.322	142.382	9.863	38.251	143.675	14.639	42.6	42.6	136.448	135.53	133.392	144.193	13.931	16.915	136.648	16.415	135.432	133.412	39.043	39.043	17.994	143.65	143.556	143.556	17.406	143.642	143.372	142.951	45.952	132.686	20.588	20.588	143.911	24.767	27.251	26.305	143.145	25.533	133.418	48.247	24.805	40.116	40.116	143.576	51.786	11.902	28.183	142.989	133.676	133.376	144.128	144.122	51.52	144.369	48.574	33.187	143.825	144.426	144.672	32.771	56.238	133.754	31.254	133.683	37.096	55.044	55.736	144.832	133.834	31.313	36.475	37.168	41.594	33.819	133.462	40.541	58.308	145.95	42.517	36.56	134.376	43.168	143.646	145.623	145.593	37.65	40.255	63.546	145.4	133.598	39.101	42.819	135.237	41.938	134.305	47.02	135.888	46.807	46.454	46.454	147.587	39.792	45.23	135.792	135.939	64.118	133.971	50.466	28.232	142.393	74.681	74.681	70.723	142.303	73.137	57.978
46	optimized_7607.py	8.382	8.758	37.306	8.838	136.484	37.406	136.402	7.414	7.951	136.167	37.496	6.973	37.002	136.307	136.144	37.195	132.987	7.347	132.567	36.309	37.968	136.86	4.206	36.977	5.004	4.117	4.923	36.311	135.132	133.711	38.069	139.963	131.583	132.568	141.887	134.869	131.526	2.546	36.208	136.226	38.998	36.251	4.414	36.843	38.786	NaN	131.861	135.089	135.697	3.415	131.213	3.274	36.89	135.324	135.324	37.477	134.576	133.914	35.314	133.763	37.174	133.985	136.496	134.102	135.865	37.108	37.108	9.588	131.276	8.561	5.468	39.248	3.871	38.012	37.521	136.817	131.206	131.206	6.254	37.109	134.389	136.027	37.199	133.665	18.263	133.613	33.395	5.759	5.759	37.966	11.231	132.977	132.945	132.25	130.722	134.623	38.823	38.141	132.703	36.285	132.039	130.882	130.882	131.268	38.488	133.743	133.75	133.6	37.656	134.03	133.679	133.931	18.693	130.687	130.687	21.605	134.094	38.682	39.756	39.794	133.297	38.391	131.419	24.011	37.874	37.874	133.7	133.066	27.994	41.245	39.977	133.423	132.013	131.863	133.965	133.649	133.649	133.697	25.674	43.73	133.654	133.92	133.972	42.753	32.45	132.04	42.732	132.294	11.595	11.595	32.341	134.254	132.538	41.15	45.348	46.138	15.984	43.78	132.811	14.72	36.856	36.856	16.948	45.725	133.313	17.324	133.833	134.376	134.874	46.376	13.182	41.0	134.692	134.692	48.903	15.893	135.43	50.702	131.411	54.253	132.759	52.775	53.261	136.065	136.041	48.501	48.501	136.269	136.608	43.777	133.894	58.814	38.519	137.997	55.084	24.11	47.437	138.166	138.166	63.75
50	optimized_3189.py	9.368	9.781	139.226	9.883	9.369	36.256	135.468	8.546	35.718	135.265	36.407	7.859	138.964	9.52	135.216	139.039	132.373	35.194	131.919	35.126	36.849	135.916	135.581	139.962	6.017	134.736	6.584	35.098	134.327	133.059	36.993	134.318	131.053	132.029	134.825	134.112	38.067	2.245	35.046	135.433	37.91	35.138	5.013	35.704	37.717	3.415	131.354	134.369	134.881	NaN	130.71	4.184	35.854	134.619	36.362	36.461	133.878	133.216	34.156	133.091	36.186	133.375	133.375	133.406	135.048	36.07	5.57	10.094	130.858	8.201	5.383	38.348	5.937	36.859	36.859	136.1	130.783	36.309	7.973	36.022	133.83	135.414	36.256	132.861	18.674	133.095	32.049	32.049	134.37	37.061	11.629	132.475	132.451	131.798	130.302	134.172	38.014	37.304	132.04	132.04	131.56	130.518	8.264	130.843	37.661	133.386	133.373	133.234	36.811	133.646	133.646	133.52	18.37	130.34	37.073	21.319	133.687	37.804	38.951	38.991	133.014	37.398	37.398	23.509	36.832	18.604	133.482	132.795	27.609	40.122	39.147	133.127	131.685	131.552	131.552	133.447	24.678	133.524	24.957	43.103	133.361	133.713	133.842	41.982	32.252	131.673	131.673	131.957	9.291	30.33	32.196	134.128	132.244	40.35	44.749	45.565	17.598	17.598	132.601	14.134	36.458	134.695	18.635	45.004	133.012	19.213	133.601	134.322	134.839	45.818	45.818	41.004	134.673	132.747	48.414	16.812	135.251	50.204	130.936	54.018	132.325	52.441	52.846	52.846	136.11	47.933	22.103	136.128	136.421	43.684	133.732	58.641	37.31	137.737	55.015	24.404	24.404	137.799	51.378	63.619
52	optimized_8387.py	11.117	11.515	38.311	11.622	135.855	38.412	135.774	9.992	37.788	135.52	134.75	9.386	38.004	135.698	135.513	38.123	132.52	37.139	12.916	37.117	38.846	40.048	6.944	37.572	6.432	5.973	6.524	36.852	134.452	133.226	38.644	134.614	131.052	132.009	134.887	134.172	130.981	4.59	36.589	39.056	39.736	132.609	3.938	37.522	39.299	3.274	131.302	134.386	135.012	4.184	130.639	NaN	37.108	134.624	37.711	37.661	133.855	133.215	35.283	133.048	37.244	133.236	133.236	133.736	135.194	37.124	2.75	7.018	130.659	5.726	3.126	39.903	5.515	38.427	38.427	136.062	130.579	37.183	4.841	37.062	133.57	135.249	36.954	133.11	21.135	132.842	132.842	5.43	134.037	37.481	8.463	132.346	132.308	131.589	130.095	133.818	38.6	38.6	132.342	35.806	131.47	130.237	6.734	130.618	37.896	132.917	132.95	132.772	132.772	133.226	132.899	133.125	15.934	130.065	37.228	18.808	133.319	37.598	38.586	38.671	132.486	132.486	130.795	21.291	36.892	21.135	132.913	132.346	25.267	41.819	38.662	132.632	132.632	131.198	133.076	132.842	21.213	132.874	22.927	42.325	132.914	133.135	133.153	41.409	41.409	131.428	41.313	131.665	11.333	27.616	29.629	133.429	131.85	39.743	43.848	44.686	44.686	42.372	132.131	12.97	34.265	133.941	17.567	44.342	132.632	17.373	133.039	133.039	133.984	44.808	13.655	38.439	133.78	132.24	47.442	15.169	134.763	49.24	130.741	130.741	132.08	51.231	51.598	135.236	135.25	46.833	20.43	135.561	135.945	41.417	133.285	57.294	37.656	37.656	52.703	26.684	45.161	137.414	48.626	62.239
56	optimized_318.py	38.765	38.059	12.29	38.972	140.803	10.683	140.799	38.692	10.876	140.853	12.764	38.426	12.616	140.632	140.678	11.549	135.896	9.531	135.492	9.205	10.429	141.382	37.79	6.363	38.079	37.777	38.007	6.532	140.814	136.714	6.653	140.213	133.961	135.071	141.913	141.084	133.796	37.243	5.323	142.007	8.642	3.67	37.315	9.225	6.079	37.477	133.415	141.807	141.401	36.461	133.317	37.661	3.756	142.563	4.589	NaN	141.2	140.985	5.296	140.818	140.818	141.504	142.763	137.349	141.518	4.458	38.082	39.593	133.065	38.421	38.174	11.376	38.719	38.719	5.15	143.674	132.891	5.839	38.625	7.634	141.602	143.758	7.716	7.716	40.699	141.844	8.013	37.053	143.1	9.856	40.065	135.207	135.175	134.197	132.091	143.578	8.855	11.738	135.625	11.737	134.042	132.012	37.546	132.802	13.174	142.783	142.769	142.694	12.055	142.873	142.627	142.185	42.705	131.424	15.796	44.108	143.255	19.743	22.185	21.525	142.167	20.738	132.212	44.745	20.137	40.284	143.22	142.666	48.089	15.06	23.265	142.065	132.482	132.142	132.142	143.066	47.995	143.259	44.996	28.132	142.978	143.405	143.51	28.049	52.343	52.343	26.089	132.557	35.534	51.316	51.88	143.684	132.618	26.31	31.523	32.096	41.073	28.706	132.161	38.717	54.305	144.71	42.087	31.817	133.262	42.233	142.66	144.363	144.321	32.358	39.35	59.554	144.089	132.337	34.295	41.598	134.025	134.025	132.927	41.923	134.446	41.891	41.708	145.797	146.26	35.122	44.151	134.51	134.827	59.903	132.741	45.643	45.643	140.5	70.451	43.923	66.456	140.574	68.801	53.162
66	optimized_1076.py	38.654	38.792	14.364	38.875	10.261	14.249	9.72	38.473	12.948	140.22	14.91	38.155	14.492	140.048	9.916	13.177	134.813	11.448	134.424	11.464	12.351	140.851	37.549	8.383	37.63	37.305	38.151	7.438	140.102	135.678	8.46	139.532	132.924	134.054	141.241	140.35	37.762	36.843	5.48	141.325	10.77	4.468	36.8	10.721	8.259	37.108	133.16	141.123	140.742	36.07	132.284	37.124	4.768	141.891	5.079	4.458	11.098	140.163	4.029	139.978	3.039	140.68	141.994	136.342	140.956	NaN	37.52	38.737	132.066	37.6	37.409	13.862	38.228	9.673	5.542	143.038	131.907	3.392	3.392	4.842	140.772	143.06	5.429	139.55	41.284	140.996	8.013	36.831	142.312	8.203	39.35	134.236	134.213	133.243	131.123	131.123	7.385	9.841	134.588	10.529	132.987	131.054	37.119	131.824	11.952	141.926	141.94	141.82	11.007	142.084	142.084	141.416	41.698	130.526	15.004	42.845	142.485	17.851	20.33	19.205	141.354	18.344	131.412	43.491	43.491	40.306	142.435	141.846	46.763	17.42	21.275	141.261	131.699	131.386	142.197	142.275	46.578	142.43	43.614	26.061	142.179	142.179	142.72	26.068	50.717	131.859	24.22	131.795	34.94	49.524	50.369	142.881	131.867	24.636	29.395	30.021	40.993	40.993	131.414	38.244	52.701	143.9	42.006	29.199	132.619	42.208	141.833	143.474	143.53	30.344	39.856	39.856	143.287	131.575	31.474	41.15	133.363	34.484	131.895	39.718	133.426	39.641	39.256	144.981	145.44	32.441	44.454	44.454	134.237	58.02	131.937	43.028	24.352	139.665	68.73	44.653	64.529	139.827	66.952	50.974
70	optimized_8129.py	16.125	16.545	40.275	131.554	134.794	40.376	134.723	14.858	39.576	134.461	40.571	14.053	39.952	134.666	134.457	40.009	131.835	38.72	131.495	133.952	40.637	135.174	12.179	38.927	10.654	10.409	11.113	38.031	133.399	16.35	133.886	133.61	130.397	131.33	133.858	133.158	130.313	9.255	37.491	134.419	134.36	37.513	7.119	38.812	40.646	8.561	130.659	133.408	134.023	8.201	129.96	5.726	37.753	133.651	38.656	38.421	132.793	132.224	35.598	132.05	37.769	132.228	134.529	133.098	39.456	37.6	4.235	3.897	129.986	NaN	4.246	41.606	10.559	39.545	38.109	38.109	129.921	37.445	7.481	37.347	132.506	134.231	36.876	132.243	26.031	131.885	131.885	8.83	133.041	37.077	4.432	131.65	131.63	130.899	129.444	132.836	132.836	36.897	131.745	35.226	130.685	129.57	7.425	129.967	37.257	131.975	132.061	131.805	36.487	132.349	132.349	132.234	10.515	129.509	36.31	13.423	132.484	35.811	36.595	36.892	131.678	35.399	35.399	15.838	35.245	25.444	132.182	131.661	19.875	43.2	36.439	131.867	131.867	130.661	132.152	132.103	17.296	132.101	17.41	39.867	132.238	132.433	132.415	132.415	24.65	130.945	38.91	131.183	11.837	22.683	24.398	132.703	131.326	131.326	41.135	42.004	18.86	39.832	131.626	11.099	29.051	133.281	133.281	41.733	132.135	19.439	132.288	132.728	133.241	41.924	17.092	33.5	33.5	131.669	44.82	15.437	134.317	46.461	129.849	49.651	131.239	131.239	48.48	134.538	134.647	43.858	22.595	135.092	135.496	36.644	36.644	54.431	36.207	136.438	47.961	30.887	40.845	136.578	44.263	59.141
72	optimized_7925.py	39.668	39.712	8.768	39.762	141.508	39.259	141.484	39.873	9.168	141.586	8.725	11.236	38.887	141.287	141.366	9.261	139.117	37.861	138.628	9.19	8.207	141.933	39.035	8.843	39.992	39.622	40.369	10.974	141.659	139.77	7.467	140.909	137.07	138.165	134.445	141.913	136.914	39.036	12.237	142.74	7.777	11.855	39.622	13.663	7.711	39.248	137.265	142.582	142.088	38.348	136.335	39.903	37.56	143.243	11.938	11.376	142.146	141.872	15.194	141.771	13.262	142.518	143.603	140.543	142.173	13.862	2.521	6.336	136.103	41.606	59.141	NaN	40.253	12.657	12.657	144.227	135.839	14.476	40.536	17.892	142.711	144.515	18.205	140.909	140.909	142.929	14.52	38.361	144.142	19.478	43.447	138.192	138.092	137.124	137.124	144.648	19.581	21.782	138.773	21.901	137.337	134.903	39.383	135.612	23.217	23.217	143.988	143.962	22.402	144.071	143.81	143.365	47.183	134.009	25.734	25.734	144.362	29.276	31.876	31.281	143.492	30.379	134.603	49.715	49.715	40.365	144.584	144.006	53.244	13.346	32.167	143.336	134.769	134.402	134.402	144.423	52.506	144.61	49.928	37.612	144.255	144.759	144.863	37.518	37.518	134.876	34.953	134.704	38.564	56.503	57.13	145.016	134.803	35.46	35.46	41.712	40.932	38.14	134.382	41.471	59.783	146.155	42.058	41.182	135.1	135.1	143.887	145.733	145.647	41.445	39.185	65.009	145.392	134.376	43.337	43.337	135.968	46.215	136.003	51.206	137.596	51.484	50.547	146.995	147.702	43.172	43.172	136.438	136.38	65.266	134.87	54.117	33.143	144.037	75.867	75.867	72.049	143.906	74.298	62.029
74	optimized_1945.py	39.19	39.297	12.842	39.343	140.531	12.581	140.532	39.291	11.87	136.708	13.607	39.097	13.975	140.311	140.449	12.544	136.585	11.328	136.085	10.05	11.374	140.905	38.191	8.973	39.095	38.498	6.788	8.673	141.014	137.295	8.765	140.05	134.882	135.984	142.011	141.381	131.752	37.624	9.211	142.146	9.59	7.848	38.511	11.965	6.497	38.012	135.174	142.022	141.397	36.859	134.356	38.427	9.446	135.762	38.64	38.719	141.785	134.373	8.737	141.429	9.784	142.187	137.055	137.705	141.342	9.673	38.728	41.172	131.525	39.545	38.908	12.657	38.942	NaN	8.492	143.767	134.114	9.871	39.561	10.389	142.561	144.129	13.162	140.106	140.106	142.726	8.977	37.268	143.988	13.177	41.288	136.187	136.234	135.353	133.354	133.354	12.863	15.461	136.115	13.368	135.088	133.387	37.856	134.039	15.182	144.032	144.032	143.934	15.051	143.903	143.654	143.261	44.546	132.76	16.988	46.184	46.184	22.546	24.796	24.0	143.467	23.516	133.487	46.712	22.057	22.057	144.477	143.826	50.296	9.821	26.277	143.315	133.783	133.503	144.47	144.385	144.385	144.723	47.391	31.012	144.04	144.658	144.979	30.047	55.074	55.074	29.608	133.845	35.937	54.135	54.432	145.151	133.99	28.8	34.257	34.257	40.6	31.849	133.676	38.526	57.144	146.18	41.401	34.938	134.612	134.612	144.037	146.062	145.926	36.152	39.617	62.344	145.786	133.914	133.914	41.14	135.499	40.727	134.042	45.366	135.626	44.63	44.881	147.483	147.483	39.085	43.596	135.993	136.381	63.857	134.276	50.039	23.616	141.924	141.924	43.897	70.204	141.694	72.649	56.49
78	optimized_2895.py	39.47	39.625	134.442	131.494	140.671	16.286	140.671	39.24	15.085	140.679	16.952	38.917	16.733	140.543	140.528	15.337	135.084	13.585	19.068	13.475	14.422	141.33	38.027	10.59	38.203	37.8	38.7	9.76	140.541	135.934	10.281	139.995	133.156	10.249	141.647	140.767	132.984	37.174	8.178	141.751	12.542	7.025	37.127	132.55	9.371	131.206	133.384	141.527	141.169	36.309	132.492	37.183	7.206	142.303	7.956	5.839	140.816	140.56	4.69	140.354	5.199	141.017	142.365	136.652	141.381	3.392	37.412	38.702	132.233	37.445	37.351	14.476	38.36	9.871	4.257	143.428	132.072	NaN	37.956	5.882	141.063	143.399	6.167	140.077	42.583	42.583	8.597	36.638	142.584	6.255	38.99	134.385	134.393	133.395	133.395	143.053	7.59	8.425	134.924	9.364	133.17	131.195	36.661	131.967	10.343	10.343	142.162	142.04	9.939	142.3	142.063	141.654	41.248	130.644	13.504	13.504	142.743	16.468	19.039	17.847	141.522	17.303	131.529	42.876	17.307	17.307	142.58	142.059	46.083	16.519	19.799	141.426	131.769	131.443	142.324	142.324	46.207	142.558	43.012	24.836	142.364	142.736	142.812	24.868	50.232	50.232	22.843	131.875	35.44	49.049	49.657	142.953	131.887	23.222	28.207	29.065	29.065	25.569	131.396	37.411	52.132	143.948	41.333	28.568	132.641	41.438	41.438	143.526	143.514	29.404	39.821	57.186	143.251	131.518	30.778	40.242	40.242	33.938	131.975	38.874	133.525	38.925	38.273	144.99	145.437	31.296	43.825	43.825	134.167	57.731	131.921	42.551	22.768	139.741	68.215	46.247	64.206	64.206	66.652	50.501
80	optimized_5181.py	13.226	38.898	17.173	38.976	139.898	39.836	139.902	38.523	15.657	139.938	17.827	38.161	17.279	136.532	139.766	15.894	133.712	14.321	133.321	14.065	15.201	140.564	37.606	11.389	37.62	37.223	38.163	9.741	139.864	134.634	11.729	139.235	131.97	133.12	141.025	140.139	131.817	36.759	7.893	141.128	13.617	7.027	36.815	12.36	11.236	37.109	132.247	140.92	140.52	36.022	131.418	37.062	7.084	141.695	7.997	7.634	134.386	139.954	4.918	139.78	6.343	140.491	141.856	135.15	140.72	4.842	37.361	38.51	131.265	37.347	37.194	17.892	38.135	10.389	9.2	142.907	131.045	5.882	38.2	NaN	140.654	142.915	5.449	139.252	41.724	140.825	9.266	9.266	142.193	8.014	39.102	133.409	133.434	132.5	130.435	142.624	5.905	5.905	133.43	8.626	132.015	130.384	37.212	131.142	10.186	141.802	141.778	141.778	9.587	141.928	141.66	141.299	41.254	129.974	12.98	42.424	142.308	142.308	18.557	17.105	141.224	16.456	130.948	42.958	15.96	40.512	40.512	141.612	46.203	19.053	20.199	141.132	131.302	131.034	142.132	142.132	142.132	142.324	43.187	24.312	141.955	142.428	142.625	24.001	50.076	131.442	131.442	131.448	34.579	48.959	49.843	142.791	131.558	23.158	27.543	28.038	41.488	41.488	131.131	38.008	52.177	143.745	42.319	27.27	132.469	42.632	141.751	141.751	143.515	29.117	40.628	57.263	143.319	131.404	29.892	41.026	41.026	32.764	131.085	37.89	132.62	37.345	37.571	144.998	145.306	31.63	31.63	133.815	134.274	57.705	131.657	41.755	22.077	138.828	68.345	44.799	44.799	139.028	66.529	49.157
83	optimized_550.py	39.166	39.336	18.488	39.446	140.414	18.382	140.418	38.819	16.868	15.023	18.967	38.412	18.293	140.303	140.274	17.389	133.995	15.237	133.678	15.317	16.65	141.151	37.92	12.471	37.555	135.209	135.326	11.521	140.129	134.931	13.128	139.754	132.107	133.218	141.287	140.348	131.908	37.052	9.085	10.708	143.07	8.459	36.462	13.061	13.091	37.199	132.322	141.119	140.862	36.256	131.469	36.954	6.556	141.913	8.336	7.716	140.284	140.1	5.976	139.864	5.351	140.479	141.89	135.588	141.103	5.429	37.209	37.699	131.179	36.876	134.886	18.205	38.562	13.162	9.409	4.257	131.053	6.167	37.847	5.449	140.453	149.351	NaN	139.672	42.534	140.696	140.696	37.129	141.978	6.337	38.304	133.412	133.386	132.388	130.313	130.313	4.334	6.333	133.864	8.369	132.031	130.168	37.149	131.028	9.177	9.177	141.487	141.313	7.41	141.645	141.409	140.992	39.9	129.79	12.137	12.137	142.1	14.247	16.525	15.677	140.814	14.875	130.749	41.45	15.068	15.068	141.854	141.335	44.467	21.274	17.801	140.77	131.063	130.723	141.545	141.545	44.377	141.809	41.459	22.081	141.713	142.041	142.08	22.596	48.1	131.283	131.283	131.224	34.955	47.092	47.869	142.257	131.231	20.963	25.49	25.49	41.719	22.534	130.707	38.011	50.015	143.213	42.716	25.42	132.095	42.538	42.538	142.764	142.842	26.019	40.329	55.133	142.576	130.911	27.502	41.222	41.222	30.385	130.987	35.339	132.457	35.473	35.414	144.319	144.709	28.879	28.879	133.275	133.735	54.908	131.266	38.856	22.82	138.34	65.688	65.688	61.275	138.636	63.696	46.811
